model,dataset,n_genes,K_celltypes,top_celltype,top_count,max_prop,entropy_concentration,binom_pvalue,top_category,tautological_pool,fdr_qvalue,significant_fdr05,underpowered_n_lt6
PMC13009203,GSE176078,16,9,Endothelial,5,0.312,0.283,0.025848058342133138,Stromal_Vascular,False,0.08967042461900508,False,False
PMC13050664,NSCLC_GSE131907,4,3,CD8T,4,1.0,1.0,0.012345679012345677,Immune_Hematopoietic,False,0.05879891190625653,False,True
PMC13072332,GSE151530,2,6,TAMs,1,0.5,0.613,0.3055555555555555,Immune_Hematopoietic,False,0.34621415770609315,False,True
PMC13083393_autophagy_BRCA,GSE176078,11,9,Endothelial,5,0.455,0.299,0.004387650216900614,Stromal_Vascular,False,0.028021129794297103,True,False
PMC13097926,OS_GSE162454,5,8,Malignant,3,0.6,0.676,0.01605224609375,Malignant,False,0.0679588170259812,False,True
PMC13140166,GSE81861,6,7,Fibroblast,6,1.0,1.0,8.499859752314083e-06,Stromal_Vascular,False,0.00034120865577146536,True,False
PMC13140268,GSE81861,25,7,Endothelial,6,0.24,0.056,0.1362910787869845,Stromal_Vascular,False,0.21002397204351175,False,False
PMC13190656_ferroptosis_CRC,GSE81861,8,7,Epithelial,3,0.375,0.232,0.09355552776236337,Epithelial_mixed,False,0.1838398832253434,False,False
PMC13200625,AML_GSE116256,4,13,Mono/Macro,2,0.5,0.595,0.03196666783375933,Immune_Hematopoietic,False,0.09875015279305707,False,True
PMC13201820,OS_GSE162454,8,8,Fibroblasts,2,0.25,0.167,0.2636951804161072,Stromal_Vascular,False,0.31859410430839,False,False
PMC13239323,GSE176078,40,9,Cancer Epithelial,12,0.3,0.187,0.0009881175009105471,Malignant,False,0.009916464919852278,True,False
PMC13265210,NSCLC_GSE131907,4,3,CD8T,3,0.75,0.488,0.11111111111111112,Immune_Hematopoietic,False,0.19392684610075916,False,True
PMC13333213_pyroptosis_NSCLC,NSCLC_GSE131907,2,3,CD8T,2,1.0,1.0,0.1111111111111111,Immune_Hematopoietic,False,0.19392684610075916,False,True
