pmcid,pmid,theme,gene,coefficient,candidate_score,source,caption_or_file
PMC8648947,34950253,N6-methyladenosine,CAPN9,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CARD17,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CASP14,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CASQ1,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CASQ2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CATSPER2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CATSPERB,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CAV1,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CAV2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CAVIN1,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CAVIN3,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCDC17,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCDC183,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCDC188,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCDC198,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCDC60,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCDC80,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL13,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL15,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL18,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL20,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL23,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL24,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL26,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL3,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL3L3,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL4,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL4L2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL5,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL7,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCL8,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCN4,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCN5,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCNA1,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCNL2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCR2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCR5,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CCSER1,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD109,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD14,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD163,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD1A,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD209,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD248,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD274,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD300C,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD300E,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD300LF,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD38,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD44,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD70,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD86,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD8A,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CD8B,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDA,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDH2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDH23,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDH26,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDH3,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDK3,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CDK6,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CEACAM19,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CEACAM4,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CECR2,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CES1,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CFAP251,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CFAP44,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CGB5,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CHAD,,6,xml_supp,(XLSX 133 kb)
PMC8648947,34950253,N6-methyladenosine,CHI3L1,,6,xml_supp,(XLSX 133 kb)
PMC8654911,34880375,epithelial-mesenchymal transition,AL645608.6,0.457595973624237,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC01786,-0.40642436890651,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL139287.1,0.483800308828718,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL139287.1,-0.424965922425731,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.406743462497808,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.430831088851498,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.41591290257406,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.449145209256648,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.440187016411316,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.416308786604196,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.411043609410799,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.41490772627308,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.589346445787715,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,TP73-AS1,0.409136320265838,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.427019238582587,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.467734085430295,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.503630212067366,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.462140687527925,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.456269526285029,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.457360967544536,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.445127027631966,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.541498710636169,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.456885318217425,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LNCTAM34A,0.454212463688683,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,BX284668.5,0.460678519898437,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,BX284668.5,0.420366853120998,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.461236465069645,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.42511946640115,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.43570257982463,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.403518753887917,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.57744579549169,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.402112763019551,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.405698762209427,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,SNHG3,0.431582950939958,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FOXD2-AS1,0.458251267714333,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FOXD2-AS1,0.483653275028948,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC105277.1,0.461690389752707,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC105277.1,0.503387598093836,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC01358,0.419647914297873,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC01358,0.4554210208027,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC01358,0.402124197341863,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC01358,0.404687425757486,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.442529721744397,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.401102228826773,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.444569933237902,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.403972790343979,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.436032742730858,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.453331533068033,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AC099792.1,-0.415878478732387,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,GBP1P1,0.464267693242718,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,GBP1P1,0.455444072869563,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,GBP1P1,0.409494875181207,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,GBP1P1,0.456255856560573,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,GBP1P1,0.432243053245364,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.418680647941143,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.472028904496735,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.551702782212627,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.4442861565028,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.400596510503319,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.416567439682842,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.411804235241521,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.546949546723122,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.436032789675072,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.448858406806943,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL365361.1,-0.590667151895115,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC00623,0.436043901129004,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC00623,0.433699233052233,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC00623,0.45511189962198,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC00623,0.445040026591972,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,LINC00623,0.494122915959808,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.433458650921489,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.62107209318412,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.564868163672509,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.463310105186147,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.558096236014187,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.542659744116311,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.531515274856293,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.543898213079218,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.404733840674989,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.483619813279105,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.54365857594295,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.470545909764534,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.402411549986474,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.570893502537148,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.597309938565899,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.614197461092697,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.478722417566596,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.441576009132156,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.524817380375429,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.559831015300723,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.634943347982122,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.478043330860582,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.607213974525769,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.601308626615212,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.405448656434257,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.578947875651565,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.667619008311483,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.441400176536567,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.53411005397459,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.615769488805438,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.420290780642713,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.427818474499724,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.638016360841589,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.435034650833478,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.422986507986041,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.42677486430604,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.532814889405069,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.532240124131694,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.521122264773824,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.578833770553242,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.40410862213797,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.529284444663114,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.44797056819365,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.41094534756149,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.559866691439846,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.412097539046432,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.531833617162473,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.497120727907584,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.585838747448611,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.492642043631129,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,PDIA3P1,0.622916591422358,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,HIST2H2BC,-0.408348603420909,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.419591297902378,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.566771211148658,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.548499523545557,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.589876758412838,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.448288966427223,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.659622317280062,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.520702763729368,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.526043291334418,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.414135843955256,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.471510034825723,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.601354515802909,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.676054688990689,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.605184862985692,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.515787711705101,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.472240334729406,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.441021873901747,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.527668792127948,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.680133503503556,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.520477521982582,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.496707920260307,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.537626562421058,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.546233214355035,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.479142693299882,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.479598021301574,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.423433157056861,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.481480464120789,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.491449390002572,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.559715713829859,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.537889176979355,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.479041342647127,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.516682930231149,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.442360828008928,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.6292273028434,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.500322183640943,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.568115904061565,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.598415795671079,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.465605401905075,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.579779398043703,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.411169285705982,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.611578128713042,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.470757874663942,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.446241165224201,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.438872644882399,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.568083724770929,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.461553768796561,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.466561537784628,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,FCGR2C,0.500451952192135,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.43133095275786,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.434234768397387,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.540097295932878,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.448889685312668,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.460154925501679,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.525261154021631,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.414091392487757,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.40146029647941,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.482069737378011,7,xml_supp,Supplementary Table S3.
PMC8654911,34880375,epithelial-mesenchymal transition,AL390115.1,0.467013477215667,7,xml_supp,Supplementary Table S3.
